function name,modifiers,type params,type params number,type params have bound,params number,has block body,has initializer,body length,is top level,is inside class,is inside function,is functional expression,line number,file path
suspend await,public suspend,<T>,1,false,0,true,false,6,true,false,false,false,20,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-netty/jvm/src/io/ktor/server/netty/CIO.kt
suspend write await,public suspend,<T>,1,false,0,true,false,6,true,false,false,false,34,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-netty/jvm/src/io/ktor/server/netty/CIO.kt
suspend await,public suspend,<T>,1,false,1,true,false,16,true,false,false,false,42,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-netty/jvm/src/io/ktor/server/netty/CIO.kt
unwrap,private tailrec,,0,false,0,false,true,1,true,false,false,false,100,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-netty/jvm/src/io/ktor/server/netty/CIO.kt
load configuration,private,,0,false,1,true,false,12,false,false,false,false,28,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-netty/jvm/src/io/ktor/server/netty/EngineMain.kt
headers,private,,0,false,0,false,true,19,false,true,false,false,120,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-netty/jvm/src/io/ktor/server/netty/NettyMultiPartData.kt
headers,private,,0,false,0,false,true,6,false,true,false,false,141,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-netty/jvm/src/io/ktor/server/netty/NettyMultiPartData.kt
is valid,internal,,0,false,0,true,false,11,true,false,false,false,79,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-netty/jvm/src/io/ktor/server/netty/NettyApplicationCallHandler.kt
has valid transfer encoding,internal,,0,false,0,true,false,25,true,false,false,false,92,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-netty/jvm/src/io/ktor/server/netty/NettyApplicationCallHandler.kt
is separator,private,,0,false,0,false,true,1,true,false,false,false,119,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-netty/jvm/src/io/ktor/server/netty/NettyApplicationCallHandler.kt
parse url encoded parameters,,,0,false,1,true,false,4,false,true,false,false,13,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/http/UrlEncodedTest.kt
it should have specific structure,,,0,false,1,true,false,25,false,true,true,false,12,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/routing/RoutingBuildTest.kt
handle,,,0,false,1,false,true,0,true,false,false,false,40,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/routing/RoutingResolveTest.kt
to platform line separators,private,,0,false,0,false,true,0,false,true,false,false,869,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/routing/RoutingProcessingTest.kt
transparent,private,,0,false,1,true,false,10,false,true,false,false,871,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/routing/RoutingProcessingTest.kt
with delay,,,0,false,1,false,true,11,false,true,true,false,27,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/testing/TestApplicationEngineTest.kt
test app,private,,0,false,1,true,false,16,false,true,false,false,120,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/features/HSTSTest.kt
handle,private,,0,false,1,true,false,2,false,true,false,false,253,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/features/CallIdTest.kt
cut set cookie header,private,,0,false,0,false,true,0,false,true,false,false,212,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/features/CookiesTest.kt
handle and assert,private,,0,false,4,true,false,38,false,true,false,false,635,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/features/CompressionTest.kt
read identity,private,,0,false,0,false,true,0,false,true,false,false,675,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/features/CompressionTest.kt
read deflate,private,,0,false,0,false,true,1,false,true,false,false,676,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/features/CompressionTest.kt
read gzip,private,,0,false,0,false,true,0,false,true,false,false,678,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/features/CompressionTest.kt
get,private operator,,0,false,1,false,true,0,false,true,false,false,24,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/features/StaticContentTest.kt
replace separators,private,,0,false,0,false,true,0,true,false,false,false,485,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/features/StaticContentTest.kt
parse multipart,private,,0,false,1,true,false,30,false,true,false,false,330,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/features/PartialContentTest.kt
find line with boundary,private,,0,false,1,true,false,5,false,true,false,false,362,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/features/PartialContentTest.kt
scan headers,private,,0,false,0,false,true,8,false,true,false,false,369,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/features/PartialContentTest.kt
content range,private,,0,false,0,true,false,11,false,true,false,false,379,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/features/PartialContentTest.kt
chomp,private inline,,0,false,2,true,false,8,false,true,false,false,395,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/features/PartialContentTest.kt
read chars,private,,0,false,2,true,false,11,false,true,false,false,405,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/features/PartialContentTest.kt
common signed checks,private,,0,false,0,true,false,43,false,true,false,false,227,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/sessions/SessionTest.kt
plus and discard millis,,,0,false,0,false,true,0,false,true,true,false,545,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tests/jvm/test/io/ktor/tests/server/sessions/SessionTest.kt
load configuration,private,,0,false,1,true,false,3,false,false,false,false,30,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tomcat/jvm/src/io/ktor/server/tomcat/EngineMain.kt
add attributes filter,private,,0,false,0,true,false,22,false,true,false,false,80,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-tomcat/jvm/test/io/ktor/tests/server/tomcat/TomcatEngineTest.kt
put servlet attributes,public,,0,false,1,true,false,7,true,false,false,false,24,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-servlet/jvm/src/io/ktor/server/servlet/Attributes.kt
send error if not committed,private,,0,false,1,true,false,7,false,true,false,false,94,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-servlet/jvm/src/io/ktor/server/servlet/KtorServlet.kt
web resources,public,,0,false,2,true,false,26,true,false,false,false,62,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-servlet/jvm/src/io/ktor/server/servlet/WebResources.kt
servlet reader,internal,,0,false,1,true,false,6,true,false,false,false,14,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-servlet/jvm/src/io/ktor/server/servlet/ServletReader.kt
servlet writer,internal,,0,false,1,true,false,5,true,false,false,false,15,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-servlet/jvm/src/io/ktor/server/servlet/ServletWriter.kt
to byte read channel,private,,0,false,0,false,true,8,false,true,false,false,99,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-test-host/jvm/src/io/ktor/server/testing/client/TestHttpClientEngine.kt
it,public inline,,0,false,2,false,true,4,true,false,false,false,24,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-test-host/jvm/src/io/ktor/server/testing/Utils.kt
content type,public,,0,false,0,true,false,6,true,false,false,false,30,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-test-host/jvm/src/io/ktor/server/testing/Utils.kt
handle request,public,,0,false,3,false,true,11,true,false,false,false,24,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-test-host/jvm/src/io/ktor/server/testing/TestEngine.kt
has bind exception,private,,0,false,0,true,false,17,false,true,false,false,234,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-test-host/jvm/src/io/ktor/server/testing/EngineTestBase.kt
handle test failure,private suspend,,0,false,1,true,false,2,false,true,false,false,74,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-test-host/jvm/src/io/ktor/server/testing/TestApplicationEngine.kt
try respond error,private suspend,,0,false,1,true,false,7,false,true,false,false,78,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-test-host/jvm/src/io/ktor/server/testing/TestApplicationEngine.kt
cookies session,public,,0,false,1,true,false,24,true,false,false,false,268,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-test-host/jvm/src/io/ktor/server/testing/TestApplicationEngine.kt
set body,public,,0,false,1,true,false,5,true,false,false,false,90,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-test-host/jvm/src/io/ktor/server/testing/TestApplicationRequest.kt
set body,public,,0,false,1,true,false,5,true,false,false,false,97,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-test-host/jvm/src/io/ktor/server/testing/TestApplicationRequest.kt
set body,public,,0,false,2,true,false,36,true,false,false,false,104,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-test-host/jvm/src/io/ktor/server/testing/TestApplicationRequest.kt
append,private suspend,,0,false,2,true,false,2,true,false,false,false,142,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-test-host/jvm/src/io/ktor/server/testing/TestApplicationRequest.kt
await web socket,public,,0,false,1,true,false,6,true,false,false,false,8,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-test-host/jvm/src/io/ktor/server/testing/TestApplicationResponseJvm.kt
to string fast,internal,,0,false,0,false,true,0,true,false,false,false,10,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/Long.kt
execute module function,internal,,0,false,3,true,false,52,true,false,false,false,12,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/internal/CallableUtils.kt
create module container,private,,0,false,2,true,false,15,true,false,false,false,66,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/internal/CallableUtils.kt
call function with injection,private,<R>,1,false,3,false,true,28,true,false,false,false,83,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/internal/CallableUtils.kt
load class or null,internal,,0,false,1,false,true,4,true,false,false,false,23,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/internal/AutoReloadUtils.kt
best function,internal,<R>,1,false,0,false,true,6,true,false,false,false,32,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/internal/AutoReloadUtils.kt
is applicable function,internal,,0,false,0,true,false,21,true,false,false,false,40,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/internal/AutoReloadUtils.kt
take if not facade,internal,,0,false,0,false,true,1,true,false,false,false,63,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/internal/AutoReloadUtils.kt
split pair,private,,0,false,1,false,true,5,true,false,false,false,155,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/CommandLine.kt
load common configuration,public,,0,false,1,true,false,13,true,false,false,false,162,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/CommandLine.kt
all ur ls,internal,,0,false,0,true,false,9,true,false,false,false,10,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/ClassLoaders.kt
url class path,private,,0,false,0,true,false,27,true,false,false,false,21,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/ClassLoaders.kt
url class path by packages list,private,,0,false,0,true,false,14,true,false,false,false,50,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/ClassLoaders.kt
find url class path field,private,,0,false,0,true,false,3,true,false,false,false,66,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/ClassLoaders.kt
add shutdown hook,public,,0,false,1,true,false,20,true,false,false,false,9,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/ShutdownHook.kt
embedded server,public,"<TEngine : ApplicationEngine, TConfiguration : ApplicationEngine.Configuration>",2,true,7,true,false,30,true,false,false,false,38,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/EmbeddedServer.kt
method name,internal,,0,false,0,true,false,9,true,false,false,false,9,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/ServerHostUtils.kt
install default transformations,public,,0,false,0,true,false,9,true,false,false,false,27,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/DefaultTransform.kt
install default transformations,public,,0,false,0,true,false,46,true,false,false,false,38,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/DefaultTransform.kt
multi part data,private,,0,false,1,true,false,11,true,false,false,false,108,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/DefaultTransform.kt
read text,private suspend,,0,false,1,true,false,14,true,false,false,false,121,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/DefaultTransform.kt
stop,public,,0,false,3,true,false,10,true,false,false,false,8,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/ApplicationEngineJvm.kt
install default interceptors,private,,0,false,0,true,false,6,false,true,false,false,46,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/BaseApplicationEngine.kt
log failure,private,,0,false,2,true,false,27,true,false,false,false,93,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/DefaultEnginePipeline.kt
connector,public inline,,0,false,1,true,false,5,true,false,false,false,80,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/EngineConnectorConfig.kt
ssl connector,public inline,,0,false,5,true,false,11,true,false,false,false,87,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/EngineConnectorConfig.kt
stop server on cancellation,public,,0,false,0,false,true,7,true,false,false,false,9,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/EngineContextCancellationHelper.kt
launch on cancellation,public,,0,false,1,true,false,24,true,false,false,false,18,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/src/io/ktor/server/engine/EngineContextCancellationHelper.kt
class extension function,,,0,false,0,true,false,3,false,true,false,false,407,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/test/io/ktor/tests/hosts/ApplicationEngineEnvironmentReloadingTests.kt
object extension function,,,0,false,0,true,false,3,false,true,false,false,418,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/test/io/ktor/tests/hosts/ApplicationEngineEnvironmentReloadingTests.kt
function fq name,private,,0,false,1,false,true,0,false,true,false,false,434,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/test/io/ktor/tests/hosts/ApplicationEngineEnvironmentReloadingTests.kt
companion object extension function,,,0,false,0,true,false,3,false,true,false,false,436,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/test/io/ktor/tests/hosts/ApplicationEngineEnvironmentReloadingTests.kt
companion object jvm static extension function,,,0,false,0,true,false,4,false,true,false,false,445,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/test/io/ktor/tests/hosts/ApplicationEngineEnvironmentReloadingTests.kt
function with default arg,,,0,false,1,true,false,3,false,true,false,false,456,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/test/io/ktor/tests/hosts/ApplicationEngineEnvironmentReloadingTests.kt
top level extension function,,,0,false,0,true,false,2,true,false,false,false,463,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/test/io/ktor/tests/hosts/ApplicationEngineEnvironmentReloadingTests.kt
top level with default arg,,,0,false,1,true,false,2,true,false,false,false,476,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/test/io/ktor/tests/hosts/ApplicationEngineEnvironmentReloadingTests.kt
top level with jvm overloads,,,0,false,1,true,false,3,true,false,false,false,480,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-host-common/jvm/test/io/ktor/tests/hosts/ApplicationEngineEnvironmentReloadingTests.kt
produce text,,,0,false,0,true,false,4,false,true,true,false,107,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-test-suites/jvm/src/io/ktor/server/testing/suites/CompressionTestSuite.kt
crc with size,internal,,0,false,0,true,false,15,true,false,false,false,22,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-test-suites/jvm/src/io/ktor/server/testing/Utils.kt
url path,internal,,0,false,0,false,true,0,true,false,false,false,39,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-test-suites/jvm/src/io/ktor/server/testing/Utils.kt
parse headers and get content length,internal,,0,false,0,true,false,22,true,false,false,false,51,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-test-suites/jvm/src/io/ktor/server/testing/Utils.kt
skip http response content,internal,,0,false,1,true,false,19,true,false,false,false,75,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-server/ktor-server-test-suites/jvm/src/io/ktor/server/testing/Utils.kt
connect udp,internal actual,,0,false,4,true,false,7,true,false,false,false,9,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/js/src/io/ktor/network/sockets/UDPSocketBuilderJs.kt
bind udp,internal actual,,0,false,3,true,false,6,true,false,false,false,18,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/js/src/io/ktor/network/sockets/UDPSocketBuilderJs.kt
create timeout,internal,,0,false,4,true,false,11,true,false,false,false,67,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/util/Utils.kt
with timeout,internal inline,<T>,1,false,1,true,false,11,true,false,false,false,80,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/util/Utils.kt
attach for reading impl,internal,,0,false,6,true,false,54,true,false,false,false,17,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/sockets/CIOReader.kt
attach for reading direct impl,internal,,0,false,5,false,true,50,true,false,false,false,73,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/sockets/CIOReader.kt
read from,private suspend,,0,false,1,true,false,7,true,false,false,false,125,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/sockets/CIOReader.kt
attach for writing impl,internal,,0,false,6,true,false,54,true,false,false,false,16,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/sockets/CIOWriter.kt
attach for writing direct impl,internal,,0,false,5,false,true,54,true,false,false,false,72,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/sockets/CIOWriter.kt
non blocking,internal,,0,false,0,true,false,2,true,false,false,false,101,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/sockets/JavaSocketOptions.kt
assign options,internal,,0,false,1,true,false,54,true,false,false,false,105,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/sockets/JavaSocketOptions.kt
write message to,private,,0,false,1,true,false,3,true,false,false,false,152,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/sockets/DatagramSendChannel.kt
connect,public suspend,,0,false,2,false,true,3,true,false,false,false,8,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/sockets/TCPSocketBuilderJvm.kt
connect udp,internal actual,,0,false,4,false,true,13,true,false,false,false,9,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/sockets/UDPSocketBuilderJvm.kt
bind udp,internal actual,,0,false,3,false,true,11,true,false,false,false,24,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/sockets/UDPSocketBuilderJvm.kt
build or close,public inline,"<C : Closeable, R>",2,true,2,true,false,18,true,false,false,false,44,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/selector/SelectorManager.kt
wo,private infix,,0,false,1,false,true,0,false,true,false,false,231,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-network/jvm/src/io/ktor/network/selector/LockFreeMPSCQueue.kt
